time,range_D_MP1,range_MP1_MP2,range_MP2_MP3,auto_max,auto_snr,auto_amp,auto_count,n_calls
2012-03-13 02:25:01.849693+00:00,3.68,8.2,12.53,1362.3877298276493,12.065007050248942,-144.7564426199359,6,1
2012-03-13 02:30:01.849693+00:00,4.71,10.42,15.91,1316.0365750062597,11.891837243815273,-145.10278223280326,5,1
2012-03-13 02:32:01.849693+00:00,4.71,10.42,15.91,1316.0365750062597,11.891837243815273,-145.10278223280326,5,1
2012-03-13 02:38:01.849693+00:00,4.82,10.66,16.27,1271.573407708605,11.841812821259657,-145.20283107791448,3,1
2012-03-13 02:59:01.849693+00:00,7.29,15.83,24.11,4251.987829524862,13.92155468317539,-141.043347354083,4,1
2012-03-13 03:02:01.849693+00:00,7.86,17.01,25.89,2006.3127039353797,12.93215796663219,-143.0221407871694,4,1
2012-03-13 03:07:01.849693+00:00,7.86,17.01,25.89,2006.3127039353797,12.93215796663219,-143.0221407871694,4,1
2012-03-13 03:11:01.849693+00:00,10.66,22.69,34.44,1553.8649411713204,12.659352994766056,-143.56775073090168,3,1
2012-03-13 11:44:01.849693+00:00,10.94,23.26,35.3,1121.3810294075745,11.591788461490127,-145.70287979745353,3,1
2012-03-13 12:40:01.840010+00:00,9.06,19.45,29.57,1112.547692223162,10.86136677258137,-141.78785761328777,3,1
2012-03-13 12:48:01.840010+00:00,8.96,19.26,29.28,1060.4676658400335,10.86136677258137,-141.78785761328777,3,1
2012-03-13 12:56:01.840010+00:00,9.16,19.67,29.9,1047.651956760599,10.86136677258137,-141.78785761328777,3,1
2012-03-13 13:05:01.840010+00:00,9.16,19.67,29.9,1047.670513058779,10.924348026150149,-141.6618951061502,4,1
2012-03-13 13:09:01.840010+00:00,9.21,19.77,30.04,1034.8733602775246,11.088543565489555,-141.3335040274714,3,1
2012-03-13 13:13:01.840010+00:00,9.23,19.8,30.09,1034.8733602775246,11.088543565489555,-141.3335040274714,3,1
